Sample 21172: No. iterations = 14, Error = 0.000998741
Sample 21173: No. iterations = 1, Error = 6.27774e-005
Sample 21174: No. iterations = 1, Error = 3.09908e-006
Sample 21175: No. iterations = 512, Error = 0.00104114
Sample 21176: No. iterations = 1, Error = 3.49369e-005
Sample 21177: No. iterations = 1, Error = 4.31169e-008
Sample 21178: No. iterations = 1, Error = 8.12473e-006
Sample 21179: No. iterations = 1, Error = 3.0624e-006
Sample 21180: No. iterations = 1, Error = 2.15146e-006
Sample 21181: No. iterations = 1, Error = 8.06586e-005
Sample 21182: No. iterations = 1, Error = 5.04075e-006
Sample 21183: No. iterations = 1, Error = 0.000135045
Sample 21184: No. iterations = 250, Error = 0.000998347
Sample 21185: No. iterations = 130, Error = 0.000999737
Sample 21186: No. iterations = 1, Error = 2.59925e-006
Sample 21187: No. iterations = 1, Error = 5.33335e-005
Sample 21188: No. iterations = 1, Error = 1.15728e-007
Sample 21189: No. iterations = 1, Error = 0.000268533
Sample 21190: No. iterations = 512, Error = 0.0013554
Sample 21191: No. iterations = 14, Error = 0.000999493
Sample 21192: No. iterations = 1, Error = 3.11907e-005
Sample 21193: No. iterations = 1, Error = 1.88196e-006
Sample 21194: No. iterations = 1, Error = 1.34251e-006
Sample 21195: No. iterations = 1, Error = 3.01438e-006
Sample 21196: No. iterations = 1, Error = 1.7073e-006
Sample 21197: No. iterations = 1, Error = 3.8801e-005
Sample 21198: No. iterations = 200, Error = 0.000997929
Sample 21199: No. iterations = 261, Error = 0.000999282
Sample 21200: No. iterations = 1, Error = 0.000206081
Sample 21201: No. iterations = 1, Error = 2.18872e-005
Sample 21202: No. iterations = 196, Error = 0.000997806
Sample 21203: No. iterations = 1, Error = 0.000143971
Sample 21204: No. iterations = 1, Error = 6.9381e-006
Sample 21205: No. iterations = 380, Error = 0.000998279
Sample 21206: No. iterations = 1, Error = 2.95182e-005
Sample 21207: No. iterations = 40, Error = 0.000997136
Sample 21208: No. iterations = 1, Error = 0.0005424
Sample 21209: No. iterations = 107, Error = 0.000995289
Sample 21210: No. iterations = 1, Error = 2.6525e-006
Sample 21211: No. iterations = 283, Error = 0.000999665
Sample 21212: No. iterations = 1, Error = 0.000234164
Sample 21213: No. iterations = 79, Error = 0.000995217
Sample 21214: No. iterations = 1, Error = 0.000145508
Sample 21215: No. iterations = 328, Error = 0.000998421
Sample 21216: No. iterations = 127, Error = 0.000999749
Sample 21217: No. iterations = 1, Error = 1.99747e-006
Sample 21218: No. iterations = 1, Error = 2.04145e-007
Sample 21219: No. iterations = 305, Error = 0.000998066
Sample 21220: No. iterations = 233, Error = 0.000998603
Sample 21221: No. iterations = 205, Error = 0.000999303
Sample 21222: No. iterations = 92, Error = 0.000994531
Sample 21223: No. iterations = 1, Error = 5.97278e-007
Sample 21224: No. iterations = 225, Error = 0.000996823
Sample 21225: No. iterations = 1, Error = 7.99653e-007
Sample 21226: No. iterations = 1, Error = 5.73306e-007
Sample 21227: No. iterations = 1, Error = 0.000156085
Sample 21228: No. iterations = 1, Error = 7.48822e-008
Sample 21229: No. iterations = 1, Error = 2.96846e-006
Sample 21230: No. iterations = 1, Error = 3.07487e-005
Sample 21231: No. iterations = 1, Error = 7.75762e-005
Sample 21232: No. iterations = 1, Error = 0.000884967
Sample 21233: No. iterations = 139, Error = 0.000995983
Sample 21234: No. iterations = 1, Error = 6.78114e-009
Sample 21235: No. iterations = 171, Error = 0.000997774
Sample 21236: No. iterations = 1, Error = 4.77438e-007
Sample 21237: No. iterations = 179, Error = 0.000996403
Sample 21238: No. iterations = 123, Error = 0.000998918
Sample 21239: No. iterations = 1, Error = 1.25954e-006
Sample 21240: No. iterations = 1, Error = 3.74685e-005
Sample 21241: No. iterations = 226, Error = 0.000998252
Sample 21242: No. iterations = 1, Error = 8.64068e-008
Sample 21243: No. iterations = 120, Error = 0.000994259
Sample 21244: No. iterations = 1, Error = 3.18612e-008
Sample 21245: No. iterations = 1, Error = 2.68185e-008
Sample 21246: No. iterations = 154, Error = 0.000998211
Sample 21247: No. iterations = 218, Error = 0.000997181
Sample 21248: No. iterations = 1, Error = 3.14576e-006
Sample 21249: No. iterations = 1, Error = 2.23425e-007
Sample 21250: No. iterations = 1, Error = 2.20208e-005
Sample 21251: No. iterations = 81, Error = 0.000996099
Sample 21252: No. iterations = 160, Error = 0.00099788
Sample 21253: No. iterations = 1, Error = 7.38962e-006
Sample 21254: No. iterations = 1, Error = 4.4651e-005
Sample 21255: No. iterations = 164, Error = 0.000997424
Sample 21256: No. iterations = 54, Error = 0.000987721
Sample 21257: No. iterations = 1, Error = 2.60974e-006
Sample 21258: No. iterations = 1, Error = 2.39299e-006
Sample 21259: No. iterations = 1, Error = 1.14038e-008
Sample 21260: No. iterations = 1, Error = 2.78903e-007
Sample 21261: No. iterations = 1, Error = 3.81838e-005
Sample 21262: No. iterations = 1, Error = 0.000165032
Sample 21263: No. iterations = 1, Error = 0.000245511
Sample 21264: No. iterations = 1, Error = 3.87522e-006
Sample 21265: No. iterations = 1, Error = 1.65851e-008
Sample 21266: No. iterations = 1, Error = 3.96836e-008
Sample 21267: No. iterations = 1, Error = 0.000242421
Sample 21268: No. iterations = 1, Error = 1.05747e-005
Sample 21269: No. iterations = 1, Error = 1.69852e-005
Sample 21270: No. iterations = 1, Error = 6.90643e-007
Sample 21271: No. iterations = 99, Error = 0.00099981
Sample 21272: No. iterations = 1, Error = 0.000398809
Sample 21273: No. iterations = 1, Error = 2.10321e-007
Sample 21274: No. iterations = 1, Error = 3.61762e-006
Sample 21275: No. iterations = 1, Error = 1.86746e-008
Sample 21276: No. iterations = 1, Error = 1.31726e-006
Sample 21277: No. iterations = 1, Error = 9.32387e-006
Sample 21278: No. iterations = 134, Error = 0.000996542
Sample 21279: No. iterations = 196, Error = 0.000996678
Sample 21280: No. iterations = 1, Error = 0.000440634
Sample 21281: No. iterations = 1, Error = 0.000674064
Sample 21282: No. iterations = 1, Error = 0.000983637
Sample 21283: No. iterations = 1, Error = 3.9054e-005
Sample 21284: No. iterations = 1, Error = 1.47342e-005
Sample 21285: No. iterations = 1, Error = 3.1212e-006
Sample 21286: No. iterations = 1, Error = 3.66162e-006
Sample 21287: No. iterations = 135, Error = 0.000997204
Sample 21288: No. iterations = 192, Error = 0.000998567
Sample 21289: No. iterations = 1, Error = 3.11782e-005
Sample 21290: No. iterations = 186, Error = 0.000996242
Sample 21291: No. iterations = 278, Error = 0.000999196
Sample 21292: No. iterations = 1, Error = 0.000826042
Sample 21293: No. iterations = 1, Error = 1.45824e-006
Sample 21294: No. iterations = 1, Error = 1.48639e-005
Sample 21295: No. iterations = 1, Error = 0.000768051
Sample 21296: No. iterations = 68, Error = 0.000977809
Sample 21297: No. iterations = 1, Error = 5.88453e-006
Sample 21298: No. iterations = 78, Error = 0.000996143
Sample 21299: No. iterations = 191, Error = 0.000999723
Sample 21300: No. iterations = 1, Error = 3.19062e-005
Sample 21301: No. iterations = 1, Error = 2.12395e-006
Sample 21302: No. iterations = 202, Error = 0.00099847
Sample 21303: No. iterations = 310, Error = 0.000999754
Sample 21304: No. iterations = 132, Error = 0.000999891
Sample 21305: No. iterations = 416, Error = 0.000999656
Sample 21306: No. iterations = 162, Error = 0.00099896
Sample 21307: No. iterations = 308, Error = 0.000998224
Sample 21308: No. iterations = 299, Error = 0.000999913
Sample 21309: No. iterations = 1, Error = 0.000214693
Sample 21310: No. iterations = 1, Error = 1.36279e-005
Sample 21311: No. iterations = 1, Error = 8.39713e-005
Sample 21312: No. iterations = 1, Error = 0.000198887
Sample 21313: No. iterations = 146, Error = 0.000998255
Sample 21314: No. iterations = 429, Error = 0.000998101
Sample 21315: No. iterations = 1, Error = 4.60094e-006
Sample 21316: No. iterations = 51, Error = 0.000998234
Sample 21317: No. iterations = 1, Error = 3.81358e-007
Sample 21318: No. iterations = 120, Error = 0.000997171
Sample 21319: No. iterations = 126, Error = 0.000995628
Sample 21320: No. iterations = 1, Error = 4.00696e-006
Sample 21321: No. iterations = 1, Error = 5.54332e-005
Sample 21322: No. iterations = 169, Error = 0.000997315
Sample 21323: No. iterations = 299, Error = 0.000999952
Sample 21324: No. iterations = 133, Error = 0.000995881
Sample 21325: No. iterations = 62, Error = 0.000997758
Sample 21326: No. iterations = 1, Error = 8.03439e-006
Sample 21327: No. iterations = 153, Error = 0.00099656
Sample 21328: No. iterations = 347, Error = 0.000998597
Sample 21329: No. iterations = 1, Error = 1.19734e-007
Sample 21330: No. iterations = 1, Error = 1.07344e-005
Sample 21331: No. iterations = 117, Error = 0.000993697
Sample 21332: No. iterations = 1, Error = 2.5689e-007
Sample 21333: No. iterations = 67, Error = 0.000998784
Sample 21334: No. iterations = 1, Error = 2.47584e-005
Sample 21335: No. iterations = 1, Error = 3.51984e-006
Sample 21336: No. iterations = 1, Error = 0.00043474
Sample 21337: No. iterations = 48, Error = 0.000999153
Sample 21338: No. iterations = 1, Error = 4.06936e-006
Sample 21339: No. iterations = 1, Error = 1.32963e-005
Sample 21340: No. iterations = 1, Error = 7.48434e-005
Sample 21341: No. iterations = 1, Error = 1.79587e-005
Sample 21342: No. iterations = 268, Error = 0.000999571
Sample 21343: No. iterations = 1, Error = 1.25147e-005
Sample 21344: No. iterations = 1, Error = 3.79161e-006
Sample 21345: No. iterations = 1, Error = 1.04561e-005
Sample 21346: No. iterations = 1, Error = 1.37755e-005
Sample 21347: No. iterations = 344, Error = 0.000998124
Sample 21348: No. iterations = 115, Error = 0.000995697
Sample 21349: No. iterations = 512, Error = 0.00117274
Sample 21350: No. iterations = 1, Error = 1.59213e-005
Sample 21351: No. iterations = 1, Error = 4.2927e-005
Sample 21352: No. iterations = 1, Error = 0.000453639
Sample 21353: No. iterations = 1, Error = 6.85803e-005
Sample 21354: No. iterations = 276, Error = 0.000999083
Sample 21355: No. iterations = 1, Error = 1.97753e-005
Sample 21356: No. iterations = 1, Error = 0.000300062
Sample 21357: No. iterations = 87, Error = 0.000999982
Sample 21358: No. iterations = 512, Error = 0.00115192
Sample 21359: No. iterations = 264, Error = 0.000998066
Sample 21360: No. iterations = 1, Error = 1.31483e-006
Sample 21361: No. iterations = 232, Error = 0.000998235
Sample 21362: No. iterations = 92, Error = 0.000990265
Sample 21363: No. iterations = 1, Error = 2.49104e-005
Sample 21364: No. iterations = 244, Error = 0.000997938
Sample 21365: No. iterations = 1, Error = 1.01031e-005
Sample 21366: No. iterations = 1, Error = 0.000793358
Sample 21367: No. iterations = 1, Error = 9.62393e-006
Sample 21368: No. iterations = 1, Error = 0.000729126
Sample 21369: No. iterations = 1, Error = 3.44362e-005
Sample 21370: No. iterations = 1, Error = 0.000515191
Sample 21371: No. iterations = 201, Error = 0.000999994
Sample 21372: No. iterations = 190, Error = 0.000998545
Sample 21373: No. iterations = 227, Error = 0.000999634
Sample 21374: No. iterations = 1, Error = 0.00060036
Sample 21375: No. iterations = 56, Error = 0.000991626
Sample 21376: No. iterations = 35, Error = 0.000960388
Sample 21377: No. iterations = 1, Error = 7.86681e-005
Sample 21378: No. iterations = 1, Error = 0.000415871
Sample 21379: No. iterations = 1, Error = 7.95111e-006
Sample 21380: No. iterations = 1, Error = 0.000172396
Sample 21381: No. iterations = 1, Error = 4.23097e-006
Sample 21382: No. iterations = 1, Error = 1.10019e-006
Sample 21383: No. iterations = 467, Error = 0.000998534
Sample 21384: No. iterations = 144, Error = 0.000996706
Sample 21385: No. iterations = 311, Error = 0.000999347
Sample 21386: No. iterations = 70, Error = 0.000998141
Sample 21387: No. iterations = 104, Error = 0.000997977
Sample 21388: No. iterations = 1, Error = 0.000120873
Sample 21389: No. iterations = 1, Error = 0.000160087
Sample 21390: No. iterations = 199, Error = 0.00099889
Sample 21391: No. iterations = 124, Error = 0.000999728
Sample 21392: No. iterations = 1, Error = 0.000254996
Sample 21393: No. iterations = 334, Error = 0.000999434
Sample 21394: No. iterations = 371, Error = 0.000998195
Sample 21395: No. iterations = 194, Error = 0.000996801
Sample 21396: No. iterations = 128, Error = 0.000999528
Sample 21397: No. iterations = 1, Error = 0.000190468
Sample 21398: No. iterations = 106, Error = 0.000997822
Sample 21399: No. iterations = 1, Error = 1.68509e-005
Sample 21400: No. iterations = 1, Error = 0.000363682
Sample 21401: No. iterations = 1, Error = 1.19598e-005
Sample 21402: No. iterations = 14, Error = 0.00099718
Sample 21403: No. iterations = 512, Error = 0.00278888
Sample 21404: No. iterations = 1, Error = 9.10709e-005
Sample 21405: No. iterations = 1, Error = 0.000278156
Sample 21406: No. iterations = 1, Error = 4.76002e-008
Sample 21407: No. iterations = 1, Error = 1.86348e-006
Sample 21408: No. iterations = 1, Error = 1.18439e-006
Sample 21409: No. iterations = 60, Error = 0.000998429
Sample 21410: No. iterations = 343, Error = 0.000998966
Sample 21411: No. iterations = 1, Error = 4.07989e-006
Sample 21412: No. iterations = 47, Error = 0.000998183
Sample 21413: No. iterations = 302, Error = 0.000997177
Sample 21414: No. iterations = 1, Error = 0.000225627
Sample 21415: No. iterations = 1, Error = 7.60474e-006
Sample 21416: No. iterations = 223, Error = 0.000998192
Sample 21417: No. iterations = 337, Error = 0.000998147
Sample 21418: No. iterations = 1, Error = 0.00018547
Sample 21419: No. iterations = 1, Error = 1.09432e-005
Sample 21420: No. iterations = 1, Error = 4.64937e-005
Sample 21421: No. iterations = 192, Error = 0.00099753
Sample 21422: No. iterations = 1, Error = 0.000337939
Sample 21423: No. iterations = 1, Error = 5.57466e-006
Sample 21424: No. iterations = 173, Error = 0.000999727
Sample 21425: No. iterations = 20, Error = 0.000999577
Sample 21426: No. iterations = 1, Error = 0.00015001
Sample 21427: No. iterations = 222, Error = 0.000998212
Sample 21428: No. iterations = 1, Error = 0.000433776
Sample 21429: No. iterations = 512, Error = 0.00105078
Sample 21430: No. iterations = 1, Error = 0.000126009
Sample 21431: No. iterations = 224, Error = 0.00099716
Sample 21432: No. iterations = 19, Error = 0.000998102
Sample 21433: No. iterations = 195, Error = 0.000999501
Sample 21434: No. iterations = 114, Error = 0.000999351
Sample 21435: No. iterations = 1, Error = 6.24393e-009
Sample 21436: No. iterations = 113, Error = 0.000993813
Sample 21437: No. iterations = 326, Error = 0.000998729
Sample 21438: No. iterations = 237, Error = 0.000998533
Sample 21439: No. iterations = 1, Error = 0.000125025
Sample 21440: No. iterations = 169, Error = 0.000996959
Sample 21441: No. iterations = 55, Error = 0.000999476
Sample 21442: No. iterations = 1, Error = 4.29836e-007
Sample 21443: No. iterations = 219, Error = 0.000998613
Sample 21444: No. iterations = 182, Error = 0.000996705
Sample 21445: No. iterations = 1, Error = 3.41487e-005
Sample 21446: No. iterations = 216, Error = 0.000872525
Sample 21447: No. iterations = 111, Error = 0.000998932
Sample 21448: No. iterations = 322, Error = 0.000999659
Sample 21449: No. iterations = 88, Error = 0.000997384
Sample 21450: No. iterations = 1, Error = 2.89718e-005
Sample 21451: No. iterations = 1, Error = 1.34392e-005
Sample 21452: No. iterations = 181, Error = 0.00099758
Sample 21453: No. iterations = 167, Error = 0.000999068
Sample 21454: No. iterations = 1, Error = 5.75045e-005
Sample 21455: No. iterations = 228, Error = 0.00099853
Sample 21456: No. iterations = 83, Error = 0.000992772
Sample 21457: No. iterations = 280, Error = 0.000999014
Sample 21458: No. iterations = 1, Error = 0.000897611
Sample 21459: No. iterations = 1, Error = 0.000663458
Sample 21460: No. iterations = 1, Error = 5.3404e-007
Sample 21461: No. iterations = 1, Error = 9.4357e-006
Sample 21462: No. iterations = 155, Error = 0.00099989
Sample 21463: No. iterations = 222, Error = 0.000999655
Sample 21464: No. iterations = 1, Error = 3.85036e-008
Sample 21465: No. iterations = 1, Error = 1.59214e-005
Sample 21466: No. iterations = 1, Error = 7.10667e-006
Sample 21467: No. iterations = 218, Error = 0.000999303
Sample 21468: No. iterations = 233, Error = 0.000998238
Sample 21469: No. iterations = 132, Error = 0.000998899
Sample 21470: No. iterations = 1, Error = 4.61931e-007
Sample 21471: No. iterations = 1, Error = 3.79589e-005
Sample 21472: No. iterations = 1, Error = 0.00020122
Sample 21473: No. iterations = 1, Error = 0.00060082
Sample 21474: No. iterations = 1, Error = 0.000309655
Sample 21475: No. iterations = 1, Error = 3.22775e-006
Sample 21476: No. iterations = 207, Error = 0.000998127
Sample 21477: No. iterations = 1, Error = 4.11505e-005
Sample 21478: No. iterations = 1, Error = 9.40085e-006
Sample 21479: No. iterations = 1, Error = 5.43025e-007
Sample 21480: No. iterations = 1, Error = 4.3945e-005
Sample 21481: No. iterations = 29, Error = 0.00099734
Sample 21482: No. iterations = 154, Error = 0.000997924
Sample 21483: No. iterations = 127, Error = 0.000997378
Sample 21484: No. iterations = 1, Error = 6.36519e-006
Sample 21485: No. iterations = 1, Error = 3.93518e-006
Sample 21486: No. iterations = 1, Error = 6.38671e-005
Sample 21487: No. iterations = 1, Error = 1.16681e-005
Sample 21488: No. iterations = 222, Error = 0.000999124
Sample 21489: No. iterations = 1, Error = 2.62511e-007
Sample 21490: No. iterations = 1, Error = 0.000455615
Sample 21491: No. iterations = 1, Error = 2.41475e-005
Sample 21492: No. iterations = 1, Error = 8.048e-005
Sample 21493: No. iterations = 1, Error = 0.000111008
Sample 21494: No. iterations = 71, Error = 0.000998577
Sample 21495: No. iterations = 1, Error = 0.000125437
Sample 21496: No. iterations = 187, Error = 0.000997291
Sample 21497: No. iterations = 1, Error = 4.36682e-007
Sample 21498: No. iterations = 1, Error = 2.97169e-005
Sample 21499: No. iterations = 49, Error = 0.000997727
Sample 21500: No. iterations = 331, Error = 0.00099966
Sample 21501: No. iterations = 1, Error = 0.000191144
Sample 21502: No. iterations = 343, Error = 0.000999007
Sample 21503: No. iterations = 1, Error = 9.80044e-007
Sample 21504: No. iterations = 224, Error = 0.000999098
Sample 21505: No. iterations = 1, Error = 0.00033291
Sample 21506: No. iterations = 91, Error = 0.000999347
Sample 21507: No. iterations = 1, Error = 0.000630317
Sample 21508: No. iterations = 152, Error = 0.00099655
Sample 21509: No. iterations = 1, Error = 4.84414e-006
Sample 21510: No. iterations = 94, Error = 0.000992705
Sample 21511: No. iterations = 1, Error = 0.000232141
Sample 21512: No. iterations = 1, Error = 8.44135e-006
Sample 21513: No. iterations = 1, Error = 3.06437e-005
Sample 21514: No. iterations = 1, Error = 5.30943e-006
Sample 21515: No. iterations = 1, Error = 2.62656e-007
Sample 21516: No. iterations = 1, Error = 3.46939e-005
Sample 21517: No. iterations = 1, Error = 2.17388e-007
Sample 21518: No. iterations = 375, Error = 0.000998564
Sample 21519: No. iterations = 1, Error = 9.93093e-008
Sample 21520: No. iterations = 1, Error = 3.56354e-005
Sample 21521: No. iterations = 443, Error = 0.000998995
Sample 21522: No. iterations = 1, Error = 1.84997e-007
Sample 21523: No. iterations = 207, Error = 0.000996392
Sample 21524: No. iterations = 1, Error = 4.31511e-006
Sample 21525: No. iterations = 1, Error = 5.47321e-005
Sample 21526: No. iterations = 227, Error = 0.000996433
Sample 21527: No. iterations = 1, Error = 3.88353e-007
Sample 21528: No. iterations = 328, Error = 0.00099763
Sample 21529: No. iterations = 1, Error = 8.03137e-006
Sample 21530: No. iterations = 281, Error = 0.000997478
Sample 21531: No. iterations = 1, Error = 0.000543054
Sample 21532: No. iterations = 1, Error = 8.52259e-007
Sample 21533: No. iterations = 391, Error = 0.000998725
Sample 21534: No. iterations = 1, Error = 5.41364e-005
Sample 21535: No. iterations = 1, Error = 3.09553e-006
Sample 21536: No. iterations = 1, Error = 9.01749e-005
Sample 21537: No. iterations = 1, Error = 1.0501e-007
Sample 21538: No. iterations = 65, Error = 0.000997088
Sample 21539: No. iterations = 1, Error = 0.000685318
Sample 21540: No. iterations = 1, Error = 0.000474002
Sample 21541: No. iterations = 440, Error = 0.00099823
Sample 21542: No. iterations = 148, Error = 0.000997814
Sample 21543: No. iterations = 453, Error = 0.00099992
Sample 21544: No. iterations = 1, Error = 0.000163796
Sample 21545: No. iterations = 1, Error = 2.06146e-006
Sample 21546: No. iterations = 1, Error = 1.5388e-005
Sample 21547: No. iterations = 1, Error = 0.000101281
Sample 21548: No. iterations = 57, Error = 0.000966347
Sample 21549: No. iterations = 1, Error = 0.000423481
Sample 21550: No. iterations = 1, Error = 3.38247e-006
Sample 21551: No. iterations = 63, Error = 0.000994498
Sample 21552: No. iterations = 1, Error = 0.00031687
Sample 21553: No. iterations = 1, Error = 6.7668e-005
Sample 21554: No. iterations = 221, Error = 0.00099613
Sample 21555: No. iterations = 64, Error = 0.000996597
Sample 21556: No. iterations = 1, Error = 1.34766e-005
Sample 21557: No. iterations = 1, Error = 0.000913499
Sample 21558: No. iterations = 1, Error = 3.11323e-008
Sample 21559: No. iterations = 172, Error = 0.000999958
Sample 21560: No. iterations = 145, Error = 0.000999249
Sample 21561: No. iterations = 160, Error = 0.000999721
Sample 21562: No. iterations = 1, Error = 0.000977557
Sample 21563: No. iterations = 1, Error = 8.2833e-007
Sample 21564: No. iterations = 1, Error = 4.31291e-007
Sample 21565: No. iterations = 1, Error = 3.30942e-005
Sample 21566: No. iterations = 1, Error = 2.74331e-007
Sample 21567: No. iterations = 278, Error = 0.000997271
Sample 21568: No. iterations = 1, Error = 0.000260975
Sample 21569: No. iterations = 1, Error = 1.30939e-006
Sample 21570: No. iterations = 1, Error = 3.86837e-005
Sample 21571: No. iterations = 1, Error = 2.97606e-005
Sample 21572: No. iterations = 1, Error = 3.96999e-007
Sample 21573: No. iterations = 512, Error = 0.00121555
Sample 21574: No. iterations = 122, Error = 0.000999904
Sample 21575: No. iterations = 1, Error = 4.76217e-006
Sample 21576: No. iterations = 1, Error = 3.05444e-006
Sample 21577: No. iterations = 512, Error = 0.00130578
Sample 21578: No. iterations = 209, Error = 0.000998102
Sample 21579: No. iterations = 264, Error = 0.000997401
Sample 21580: No. iterations = 111, Error = 0.000997047
Sample 21581: No. iterations = 1, Error = 0.000869944
Sample 21582: No. iterations = 1, Error = 9.32207e-005
Sample 21583: No. iterations = 428, Error = 0.000999725
Sample 21584: No. iterations = 1, Error = 0.000291402
Sample 21585: No. iterations = 363, Error = 0.00099771
Sample 21586: No. iterations = 1, Error = 1.09746e-006
Sample 21587: No. iterations = 1, Error = 2.7034e-005
Sample 21588: No. iterations = 1, Error = 5.62999e-006
Sample 21589: No. iterations = 225, Error = 0.000997582
Sample 21590: No. iterations = 205, Error = 0.000999827
Sample 21591: No. iterations = 212, Error = 0.000996514
Sample 21592: No. iterations = 1, Error = 0.000395124
Sample 21593: No. iterations = 1, Error = 4.67105e-005
Sample 21594: No. iterations = 1, Error = 0.000299444
Sample 21595: No. iterations = 1, Error = 4.32515e-007
Sample 21596: No. iterations = 1, Error = 9.8908e-005
Sample 21597: No. iterations = 1, Error = 6.66473e-005
Sample 21598: No. iterations = 1, Error = 2.59627e-006
Sample 21599: No. iterations = 512, Error = 0.00146984
Sample 21600: No. iterations = 1, Error = 8.11812e-005
Sample 21601: No. iterations = 1, Error = 7.56378e-005
Sample 21602: No. iterations = 512, Error = 0.500912
Sample 21603: No. iterations = 428, Error = 0.00099921
Sample 21604: No. iterations = 258, Error = 0.000999733
Sample 21605: No. iterations = 121, Error = 0.000999018
Sample 21606: No. iterations = 1, Error = 0.000574192
Sample 21607: No. iterations = 485, Error = 0.000999029
Sample 21608: No. iterations = 1, Error = 1.83842e-007
Sample 21609: No. iterations = 228, Error = 0.000997579
Sample 21610: No. iterations = 1, Error = 1.74989e-005
Sample 21611: No. iterations = 1, Error = 6.65777e-007
Sample 21612: No. iterations = 150, Error = 0.000994181
Sample 21613: No. iterations = 1, Error = 1.38944e-005
Sample 21614: No. iterations = 1, Error = 1.34443e-005
Sample 21615: No. iterations = 54, Error = 0.000999595
Sample 21616: No. iterations = 1, Error = 1.89035e-006
Sample 21617: No. iterations = 1, Error = 2.65129e-005
Sample 21618: No. iterations = 1, Error = 1.88603e-006
Sample 21619: No. iterations = 1, Error = 2.16867e-006
Sample 21620: No. iterations = 1, Error = 1.03789e-006
Sample 21621: No. iterations = 1, Error = 0.000100424
Sample 21622: No. iterations = 287, Error = 0.000998448
Sample 21623: No. iterations = 49, Error = 0.000997754
Sample 21624: No. iterations = 1, Error = 7.92217e-006
Sample 21625: No. iterations = 1, Error = 4.86572e-006
Sample 21626: No. iterations = 1, Error = 0.000461051
Sample 21627: No. iterations = 1, Error = 9.08772e-005
Sample 21628: No. iterations = 5, Error = 0.000998294
Sample 21629: No. iterations = 107, Error = 0.000993241
Sample 21630: No. iterations = 1, Error = 0.000636082
Sample 21631: No. iterations = 1, Error = 2.60012e-006
Sample 21632: No. iterations = 1, Error = 0.000664869
Sample 21633: No. iterations = 260, Error = 0.000998258
Sample 21634: No. iterations = 1, Error = 3.02519e-006
Sample 21635: No. iterations = 1, Error = 0.000505226
Sample 21636: No. iterations = 1, Error = 1.86469e-007
Sample 21637: No. iterations = 191, Error = 0.000997743
Sample 21638: No. iterations = 1, Error = 1.03219e-007
Sample 21639: No. iterations = 1, Error = 9.13401e-007
Sample 21640: No. iterations = 1, Error = 0.000996192
Sample 21641: No. iterations = 1, Error = 0.000115124
Sample 21642: No. iterations = 1, Error = 2.21059e-006
Sample 21643: No. iterations = 275, Error = 0.000997739
Sample 21644: No. iterations = 1, Error = 5.74484e-006
Sample 21645: No. iterations = 452, Error = 0.000998594
Sample 21646: No. iterations = 351, Error = 0.000998857
Sample 21647: No. iterations = 1, Error = 0.000878432
Sample 21648: No. iterations = 1, Error = 3.85498e-006
Sample 21649: No. iterations = 1, Error = 0.000362947
Sample 21650: No. iterations = 1, Error = 0.000601279
Sample 21651: No. iterations = 333, Error = 0.000999419
Sample 21652: No. iterations = 1, Error = 6.61563e-005
Sample 21653: No. iterations = 1, Error = 6.9691e-006
Sample 21654: No. iterations = 1, Error = 9.81334e-007
Sample 21655: No. iterations = 1, Error = 1.86384e-006
Sample 21656: No. iterations = 1, Error = 2.22165e-006
Sample 21657: No. iterations = 271, Error = 0.000999376
Sample 21658: No. iterations = 1, Error = 0.000660567
Sample 21659: No. iterations = 269, Error = 0.000997241
Sample 21660: No. iterations = 1, Error = 6.03029e-007
Sample 21661: No. iterations = 290, Error = 0.000997081
Sample 21662: No. iterations = 87, Error = 0.000999746
Sample 21663: No. iterations = 1, Error = 2.42722e-006
Sample 21664: No. iterations = 1, Error = 2.97633e-005
Sample 21665: No. iterations = 1, Error = 7.20157e-005
Sample 21666: No. iterations = 1, Error = 5.31646e-006
Sample 21667: No. iterations = 268, Error = 0.000998728
Sample 21668: No. iterations = 1, Error = 1.75932e-006
Sample 21669: No. iterations = 330, Error = 0.000997921
Sample 21670: No. iterations = 1, Error = 0.00032051
Sample 21671: No. iterations = 1, Error = 4.01549e-005
Sample 21672: No. iterations = 1, Error = 1.15661e-005
Sample 21673: No. iterations = 1, Error = 1.0333e-005
Sample 21674: No. iterations = 1, Error = 7.19239e-006
Sample 21675: No. iterations = 119, Error = 0.000999444
Sample 21676: No. iterations = 1, Error = 4.90757e-005
Sample 21677: No. iterations = 76, Error = 0.000997729
Sample 21678: No. iterations = 1, Error = 1.30353e-005
Sample 21679: No. iterations = 106, Error = 0.000996435
Sample 21680: No. iterations = 1, Error = 0.000145563
Sample 21681: No. iterations = 1, Error = 6.82785e-007
Sample 21682: No. iterations = 1, Error = 1.54043e-007
Sample 21683: No. iterations = 1, Error = 9.4007e-007
Sample 21684: No. iterations = 1, Error = 2.3589e-005
Sample 21685: No. iterations = 1, Error = 0.000177255
Sample 21686: No. iterations = 1, Error = 4.87367e-006
Sample 21687: No. iterations = 363, Error = 0.000999557
Sample 21688: No. iterations = 1, Error = 3.29539e-006
Sample 21689: No. iterations = 267, Error = 0.000997153
Sample 21690: No. iterations = 1, Error = 1.15601e-006
Sample 21691: No. iterations = 512, Error = 0.00102622
